device_num,device_type,os,os_version,manufacturer,area_code,release_sid,release_session,release_sources,release_params,release_ctime,nbdp_day
873924,2,2,1.7,07,320322,1572654785000outmrn,1572654785000873924112324,baidu,ip=66.25.154.162&deviceNum=873924&lon=null&lat=null&aid=null&ctime=1572654971000&sources=baidu&session=1572654785000873924112324&productPage=4320106716401,1573259585000,20191109
696688,2,2,6.6,06,371403,1572654785000fixdnq,1572654785000696688722155,ximalaya,ip=153.153.103.140&deviceNum=696688&lon=null&lat=null&aid=null&ctime=1572654853000&sources=ximalaya&session=1572654785000696688722155&productPage=4320708489901,1573259585000,20191109
415956,9,2,6.1,05,520326,1572654785000qgkrrg,1572654785000415956497692,liebao,ip=56.248.86.97&deviceNum=415956&lon=null&lat=null&aid=null&ctime=1572654873000&sources=liebao&session=1572654785000415956497692&productPage=4320509197701,1573259585000,20191109
234272,2,2,6.6,09,130533,1572654785000vtrjjk,1572654785000234272267287,liebao,ip=49.84.83.21&deviceNum=234272&lon=null&lat=null&aid=null&ctime=1572655015000&sources=liebao&session=1572654785000234272267287&productPage=4320301737501,1573259585000,20191109
234272,2,2,2.2,04,451021,1572654785000vtrjjk,1572654785000234272267287,liebao,ip=49.84.83.21&deviceNum=234272&lon=null&lat=null&aid=null&ctime=1572655015000&sources=liebao&session=1572654785000234272267287&productPage=4320301737501,1573259585000,20191109
472843,2,2,6.4,02,542522,1572654785000njpkdw,1572654785000472843198172,netyex,ip=177.178.248.87&deviceNum=472843&lon=null&lat=null&aid=null&ctime=1572654949000&sources=netyex&session=1572654785000472843198172&productPage=4320106835101,1573259585000,20191109
873866,2,2,5.1,09,620402,1572654785000nvofgr,1572654785000873866899264,liebao,ip=251.253.84.212&deviceNum=873866&lon=null&lat=null&aid=null&ctime=1572655012000&sources=liebao&session=1572654785000873866899264&productPage=4320509349501,1573259585000,20191109
371377,2,2,5.5,09,542526,1572654785000oirvur,1572654785000371377738488,douyin,ip=133.228.86.93&deviceNum=371377&lon=null&lat=null&aid=null&ctime=1572655042000&sources=douyin&session=1572654785000371377738488&productPage=4320805632801,1573259585000,20191109
371377,9,2,8.2,09,620422,1572654785000oirvur,1572654785000371377738488,douyin,ip=133.228.86.93&deviceNum=371377&lon=null&lat=null&aid=null&ctime=1572655042000&sources=douyin&session=1572654785000371377738488&productPage=4320805632801,1573259585000,20191109
814777,9,2,4.2,08,152922,1572654785000xbscro,1572654785000814777413245,douyin,ip=253.92.45.100&deviceNum=814777&lon=null&lat=null&aid=null&ctime=1572655025000&sources=douyin&session=1572654785000814777413245&productPage=4320503487801,1573259585000,20191109
577216,2,2,5.8,06,540224,1572654785000trnqkf,1572654785000577216621633,liebao,ip=58.109.150.189&deviceNum=577216&lon=null&lat=null&aid=null&ctime=1572654846000&sources=liebao&session=1572654785000577216621633&productPage=4320406675101,1573259585000,20191109
577216,2,2,7.3,09,610928,1572654785000trnqkf,1572654785000577216621633,liebao,ip=58.109.150.189&deviceNum=577216&lon=null&lat=null&aid=null&ctime=1572654846000&sources=liebao&session=1572654785000577216621633&productPage=4320406675101,1573259585000,20191109
286645,2,2,5.5,03,652824,1572654785000juxdqj,1572654785000286645688278,ximalaya,ip=241.43.210.43&deviceNum=286645&lon=null&lat=null&aid=null&ctime=1572654926000&sources=ximalaya&session=1572654785000286645688278&productPage=4320405569701,1573259585000,20191109
246832,9,2,8.9,10,360923,1572654785000ovmeow,1572654785000246832227825,baidu,ip=209.54.58.30&deviceNum=246832&lon=null&lat=null&aid=null&ctime=1572654859000&sources=baidu&session=1572654785000246832227825&productPage=4320607056501,1573259585000,20191109
116927,9,2,1.5,06,542526,1572654785000ofggdf,1572654785000116927625326,douyin,ip=215.191.209.59&deviceNum=116927&lon=null&lat=null&aid=null&ctime=1572654903000&sources=douyin&session=1572654785000116927625326&productPage=4320504700801,1573259585000,20191109
628227,9,2,1.7,09,652929,1572654785000hvsugw,1572654785000628227354772,tencent,ip=252.230.209.253&deviceNum=628227&lon=null&lat=null&aid=null&ctime=1572654984000&sources=tencent&session=1572654785000628227354772&productPage=4320501993001,1573259585000,20191109
628227,9,2,2.7,06,621021,1572654785000hvsugw,1572654785000628227354772,tencent,ip=252.230.209.253&deviceNum=628227&lon=null&lat=null&aid=null&ctime=1572654984000&sources=tencent&session=1572654785000628227354772&productPage=4320501993001,1573259585000,20191109
852774,2,2,7.6,05,540602,1572654785000kwwdkp,1572654785000852774647562,netyex,ip=94.242.47.20&deviceNum=852774&lon=null&lat=null&aid=null&ctime=1572654896000&sources=netyex&session=1572654785000852774647562&productPage=4320603363801,1573259585000,20191109
852774,9,2,5.4,06,652824,1572654785000kwwdkp,1572654785000852774647562,netyex,ip=94.242.47.20&deviceNum=852774&lon=null&lat=null&aid=null&ctime=1572654896000&sources=netyex&session=1572654785000852774647562&productPage=4320603363801,1573259585000,20191109
297255,2,2,2.9,05,410184,1572654785000wfcihh,1572654785000297255394684,tencent,ip=123.176.51.36&deviceNum=297255&lon=null&lat=null&aid=null&ctime=1572654900000&sources=tencent&session=1572654785000297255394684&productPage=4320706207401,1573259585000,20191109
393931,9,2,2.5,10,450421,1572654785000uvqcqk,1572654785000393931237866,ximalaya,ip=84.102.111.29&deviceNum=393931&lon=null&lat=null&aid=null&ctime=1572654965000&sources=ximalaya&session=1572654785000393931237866&productPage=4320104965301,1573259585000,20191109
547919,9,2,7.7,05,621021,1572654785000gbenvm,1572654785000547919454727,douyin,ip=68.42.140.208&deviceNum=547919&lon=null&lat=null&aid=null&ctime=1572654837000&sources=douyin&session=1572654785000547919454727&productPage=4320809143601,1573259585000,20191109
946882,9,2,3.6,03,632801,1572654785000dsqurn,1572654785000946882592424,douyin,ip=61.122.173.183&deviceNum=946882&lon=null&lat=null&aid=null&ctime=1572654930000&sources=douyin&session=1572654785000946882592424&productPage=4320202022501,1573259585000,20191109
778193,2,2,3.4,10,540530,1572654785000fxipom,1572654785000778193979928,douyin,ip=249.135.26.63&deviceNum=778193&lon=null&lat=null&aid=null&ctime=1572655043000&sources=douyin&session=1572654785000778193979928&productPage=4320901727001,1573259585000,20191109
778193,2,2,6.2,04,540623,1572654785000fxipom,1572654785000778193979928,douyin,ip=249.135.26.63&deviceNum=778193&lon=null&lat=null&aid=null&ctime=1572655043000&sources=douyin&session=1572654785000778193979928&productPage=4320901727001,1573259585000,20191109
778193,9,2,5.9,09,652824,1572654785000fxipom,1572654785000778193979928,douyin,ip=249.135.26.63&deviceNum=778193&lon=null&lat=null&aid=null&ctime=1572655043000&sources=douyin&session=1572654785000778193979928&productPage=4320901727001,1573259585000,20191109
725377,2,2,5.6,08,530723,1572654785000pdobnd,1572654785000725377342229,douyin,ip=154.56.120.166&deviceNum=725377&lon=null&lat=null&aid=null&ctime=1572655007000&sources=douyin&session=1572654785000725377342229&productPage=4320908808201,1573259585000,20191109
725377,2,2,8.2,05,542526,1572654785000pdobnd,1572654785000725377342229,douyin,ip=154.56.120.166&deviceNum=725377&lon=null&lat=null&aid=null&ctime=1572655007000&sources=douyin&session=1572654785000725377342229&productPage=4320908808201,1573259585000,20191109
323599,9,2,8.8,09,430682,1572654785000ktnpko,1572654785000323599352958,liebao,ip=110.35.104.149&deviceNum=323599&lon=null&lat=null&aid=null&ctime=1572654986000&sources=liebao&session=1572654785000323599352958&productPage=4320101936401,1573259585000,20191109
215256,2,2,2.7,05,653223,1572654785000gucoqm,1572654785000215256643139,baidu,ip=144.31.15.64&deviceNum=215256&lon=null&lat=null&aid=null&ctime=1572655084000&sources=baidu&session=1572654785000215256643139&productPage=4320709707701,1573259585000,20191109
143948,2,2,1.4,09,620121,1572654785000btdnig,1572654785000143948321864,liebao,ip=12.25.49.151&deviceNum=143948&lon=null&lat=null&aid=null&ctime=1572655062000&sources=liebao&session=1572654785000143948321864&productPage=4320707077701,1573259585000,20191109
564298,2,2,2.5,03,511902,1572654785000hvoquh,1572654785000564298199614,ximalaya,ip=156.145.121.73&deviceNum=564298&lon=null&lat=null&aid=null&ctime=1572654877000&sources=ximalaya&session=1572654785000564298199614&productPage=4320309934501,1573259585000,20191109
123592,2,2,7.3,02,341225,1572654785000wsxjhm,1572654785000123592833219,liebao,ip=8.173.45.84&deviceNum=123592&lon=null&lat=null&aid=null&ctime=1572654940000&sources=liebao&session=1572654785000123592833219&productPage=4320501077301,1573259585000,20191109
623127,2,2,4.3,04,441881,1572654785000ertrjk,1572654785000623127222356,douyin,ip=174.17.39.57&deviceNum=623127&lon=null&lat=null&aid=null&ctime=1572654962000&sources=douyin&session=1572654785000623127222356&productPage=4320901980801,1573259585000,20191109
962132,2,2,7.9,04,632724,1572654785000fwngpn,1572654785000962132187287,netyex,ip=224.108.196.193&deviceNum=962132&lon=null&lat=null&aid=null&ctime=1572655005000&sources=netyex&session=1572654785000962132187287&productPage=4320205687901,1573259585000,20191109
697467,9,2,4.4,08,540630,1572654785000ubkett,1572654785000697467584329,tencent,ip=211.31.33.68&deviceNum=697467&lon=null&lat=null&aid=null&ctime=1572654857000&sources=tencent&session=1572654785000697467584329&productPage=4320401811701,1573259585000,20191109
657776,9,2,6.8,09,652824,1572654785000gpupcn,1572654785000657776527694,baidu,ip=112.66.139.28&deviceNum=657776&lon=null&lat=null&aid=null&ctime=1572655064000&sources=baidu&session=1572654785000657776527694&productPage=4320204772701,1573259585000,20191109
328287,9,2,5.8,03,360983,1572654785000mutkpv,1572654785000328287222225,netyex,ip=154.16.77.142&deviceNum=328287&lon=null&lat=null&aid=null&ctime=1572654856000&sources=netyex&session=1572654785000328287222225&productPage=4320807842301,1573259585000,20191109
328287,9,2,6.1,02,620622,1572654785000mutkpv,1572654785000328287222225,netyex,ip=154.16.77.142&deviceNum=328287&lon=null&lat=null&aid=null&ctime=1572654856000&sources=netyex&session=1572654785000328287222225&productPage=4320807842301,1573259585000,20191109
859189,2,2,3.9,04,340826,1572654785000jvrgpx,1572654785000859189799585,baidu,ip=240.230.177.32&deviceNum=859189&lon=null&lat=null&aid=null&ctime=1572655052000&sources=baidu&session=1572654785000859189799585&productPage=4320109012001,1573259585000,20191109
938422,2,2,2.7,10,632801,1572654785000xfkroq,1572654785000938422252335,ximalaya,ip=28.165.192.237&deviceNum=938422&lon=null&lat=null&aid=null&ctime=1572654891000&sources=ximalaya&session=1572654785000938422252335&productPage=4320405101501,1573259585000,20191109
128714,2,2,2.4,02,610828,1572654785000mvsfcv,1572654785000128714458229,netyex,ip=116.226.194.135&deviceNum=128714&lon=null&lat=null&aid=null&ctime=1572654844000&sources=netyex&session=1572654785000128714458229&productPage=4320303095501,1573259585000,20191109
832225,2,2,9.7,08,500236,1572654785000njicth,1572654785000832225218564,douyin,ip=237.116.194.68&deviceNum=832225&lon=null&lat=null&aid=null&ctime=1572654955000&sources=douyin&session=1572654785000832225218564&productPage=4320607026501,1573259585000,20191109
832225,2,2,5.2,05,653022,1572654785000njicth,1572654785000832225218564,douyin,ip=237.116.194.68&deviceNum=832225&lon=null&lat=null&aid=null&ctime=1572654955000&sources=douyin&session=1572654785000832225218564&productPage=4320607026501,1573259585000,20191109
622989,2,2,1.4,06,542526,1572654785000xrfmhn,1572654785000622989136389,liebao,ip=21.212.192.233&deviceNum=622989&lon=null&lat=null&aid=null&ctime=1572654878000&sources=liebao&session=1572654785000622989136389&productPage=4320809812401,1573259585000,20191109
445277,9,2,6.6,10,522722,1572654785000qcbfec,1572654785000445277559282,liebao,ip=196.67.51.159&deviceNum=445277&lon=null&lat=null&aid=null&ctime=1572654920000&sources=liebao&session=1572654785000445277559282&productPage=4320909068501,1573259585000,20191109
623573,9,2,1.2,09,540329,1572654785000mevuvh,1572654785000623573499853,douyin,ip=167.171.190.244&deviceNum=623573&lon=null&lat=null&aid=null&ctime=1572654856000&sources=douyin&session=1572654785000623573499853&productPage=4320402582101,1573259585000,20191109
247976,9,2,1.1,07,540625,1572654785000vmeoui,1572654785000247976468141,douyin,ip=152.161.207.19&deviceNum=247976&lon=null&lat=null&aid=null&ctime=1572654955000&sources=douyin&session=1572654785000247976468141&productPage=4320306170901,1573259585000,20191109
184864,2,2,8.1,03,540237,1572654785000oncohf,1572654785000184864124444,ximalaya,ip=158.136.71.180&deviceNum=184864&lon=null&lat=null&aid=null&ctime=1572655003000&sources=ximalaya&session=1572654785000184864124444&productPage=4320101708501,1573259585000,20191109
284125,2,2,8.8,08,360731,1572654785000efjefe,1572654785000284125716522,tencent,ip=243.108.136.53&deviceNum=284125&lon=null&lat=null&aid=null&ctime=1572655075000&sources=tencent&session=1572654785000284125716522&productPage=4320205594201,1573259585000,20191109
175795,2,2,1.2,08,450206,1572654785000vrvkrp,1572654785000175795561631,douyin,ip=211.7.68.118&deviceNum=175795&lon=null&lat=null&aid=null&ctime=1572654953000&sources=douyin&session=1572654785000175795561631&productPage=4320301204101,1573259585000,20191109
823382,9,2,3.6,07,152921,1572654785000woqrtn,1572654785000823382798438,netyex,ip=98.214.233.15&deviceNum=823382&lon=null&lat=null&aid=null&ctime=1572655010000&sources=netyex&session=1572654785000823382798438&productPage=4320807993101,1573259585000,20191109
585824,9,2,8.6,06,621223,1572654785000ephxcc,1572654785000585824745271,liebao,ip=23.229.105.103&deviceNum=585824&lon=null&lat=null&aid=null&ctime=1572655048000&sources=liebao&session=1572654785000585824745271&productPage=4320109583801,1573259585000,20191109
321893,2,2,4.6,08,430281,1572654785000pbfkid,1572654785000321893381728,netyex,ip=27.112.236.160&deviceNum=321893&lon=null&lat=null&aid=null&ctime=1572654880000&sources=netyex&session=1572654785000321893381728&productPage=4320406089201,1573259585000,20191109
238723,2,2,5.6,08,420324,1572654785000kvunfm,1572654785000238723471888,ximalaya,ip=32.166.175.179&deviceNum=238723&lon=null&lat=null&aid=null&ctime=1572654852000&sources=ximalaya&session=1572654785000238723471888&productPage=4320903558901,1573259585000,20191109
238723,9,2,9.8,10,533401,1572654785000kvunfm,1572654785000238723471888,ximalaya,ip=32.166.175.179&deviceNum=238723&lon=null&lat=null&aid=null&ctime=1572654852000&sources=ximalaya&session=1572654785000238723471888&productPage=4320903558901,1573259585000,20191109
289883,9,2,6.1,09,632823,1572654785000crhobp,1572654785000289883299527,netyex,ip=244.174.44.104&deviceNum=289883&lon=null&lat=null&aid=null&ctime=1572655017000&sources=netyex&session=1572654785000289883299527&productPage=4320504636301,1573259585000,20191109
764221,2,2,2.2,10,540423,1572654785000rercho,1572654785000764221644424,netyex,ip=159.72.112.182&deviceNum=764221&lon=null&lat=null&aid=null&ctime=1572654940000&sources=netyex&session=1572654785000764221644424&productPage=4320107806701,1573259585000,20191109
993185,9,2,9.2,09,540423,1572654785000drdxmr,1572654785000993185967179,ximalaya,ip=59.221.48.85&deviceNum=993185&lon=null&lat=null&aid=null&ctime=1572654847000&sources=ximalaya&session=1572654785000993185967179&productPage=4320303519101,1573259585000,20191109
233227,9,2,4.4,02,530623,1572654785000mciifj,1572654785000233227978392,tencent,ip=37.197.155.158&deviceNum=233227&lon=null&lat=null&aid=null&ctime=1572654932000&sources=tencent&session=1572654785000233227978392&productPage=4320409628701,1573259585000,20191109
685974,2,2,2.6,09,130925,1572654785000soenbs,1572654785000685974236887,ximalaya,ip=209.103.57.170&deviceNum=685974&lon=null&lat=null&aid=null&ctime=1572655003000&sources=ximalaya&session=1572654785000685974236887&productPage=4320608634701,1573259585000,20191109
252388,2,2,8.3,10,140828,1572654785000ntsdvt,1572654785000252388446814,netyex,ip=255.206.124.180&deviceNum=252388&lon=null&lat=null&aid=null&ctime=1572654888000&sources=netyex&session=1572654785000252388446814&productPage=4320803362701,1573259585000,20191109
528752,9,2,2.2,10,360281,1572654785000wcfhqp,1572654785000528752629953,douyin,ip=15.71.168.207&deviceNum=528752&lon=null&lat=null&aid=null&ctime=1572654982000&sources=douyin&session=1572654785000528752629953&productPage=4320404263201,1573259585000,20191109
159259,2,2,7.2,05,620621,1572654785000bnemsh,1572654785000159259837344,netyex,ip=231.231.2.3&deviceNum=159259&lon=null&lat=null&aid=null&ctime=1572655010000&sources=netyex&session=1572654785000159259837344&productPage=4320101089501,1573259585000,20191109
